[2025-03-08 23:07:25.947] [info]  DiscordSplash.signalReady
[2025-03-10 19:45:48.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:46:01.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:46:01.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:46:15.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:46:15.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:46:29.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:46:29.354] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:46:43.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:46:43.300] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:46:56.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:46:56.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:47:10.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:47:10.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:47:24.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:47:24.307] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:47:38.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:47:38.306] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:47:51.287] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:47:51.307] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:48:05.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:48:05.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:48:19.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:48:19.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:48:33.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:48:33.728] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:48:46.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:48:46.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:49:00.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:49:00.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:49:14.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:49:14.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:49:28.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:49:28.300] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:49:41.287] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:49:41.305] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:49:55.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:49:55.311] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:50:09.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:50:09.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:50:23.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:50:23.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:50:36.296] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:50:36.315] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:50:50.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:50:50.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:51:04.285] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:51:04.306] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:51:18.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:51:18.306] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:51:31.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:51:31.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:51:45.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:51:45.309] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:51:59.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:51:59.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:52:13.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:52:13.305] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:52:26.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:52:26.299] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:52:40.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:52:40.310] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:52:54.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:52:54.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:53:08.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:53:08.326] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:53:21.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:53:21.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:53:35.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:53:35.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:53:49.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:53:49.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:54:03.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:54:03.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:54:16.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:54:16.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:54:30.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:54:30.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:54:44.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:54:44.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:54:58.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:54:58.404] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:55:11.287] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:55:11.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:55:25.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:55:25.300] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:55:39.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:55:39.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:55:53.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:55:53.320] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:56:06.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:56:06.306] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:56:20.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:56:20.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:56:34.285] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:56:34.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:56:48.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:56:48.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:57:01.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:57:01.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:57:15.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:57:15.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:57:29.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:57:29.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:57:43.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:57:43.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:57:56.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 16
[2025-03-10 19:57:56.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:58:04.073] [info]  [RTCConnection(945777896004395009, default)] Received MLS proposals
[2025-03-10 19:58:04.080] [info]  [RTCConnection(945777896004395009, default)] Sending MLS commit welcome message
[2025-03-10 19:58:04.081] [info]  [RTCControlSocket(default)] Sending MLS commit + welcome message
[2025-03-10 19:58:04.103] [info]  [RTCConnection(945777896004395009, default)] Received MLS commit for transition ID 3
[2025-03-10 19:58:04.108] [info]  [RTCConnection(945777896004395009, default)] Sending DAVE protocol ready for transition ID 3
[2025-03-10 19:58:04.129] [info]  [RTCConnection(945777896004395009, default)] Executing DAVE protocol transition: 3
[2025-03-10 19:58:04.130] [info]  [Connection(default)] DAVE protocol state update: {"version":1,"epochAuthenticator":"LPFmxvD/qgc4xufcxlqGtr4ilL+kQHwacK0gTaoX89c="}
[2025-03-10 19:58:09.879] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 19:58:09.897] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:58:23.629] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 19:58:23.695] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:58:38.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 19:58:38.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:58:51.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 19:58:51.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:59:05.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 19:59:05.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:59:19.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 19:59:19.300] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:59:33.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 19:59:33.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 19:59:46.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 19:59:46.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:00:00.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 20:00:00.319] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:00:14.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 20:00:14.307] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:00:28.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 20:00:28.305] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:00:41.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 20:00:41.321] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:00:55.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 20:00:55.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:01:09.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 20:01:09.315] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:01:23.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 20:01:23.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:01:36.287] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 20:01:36.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:01:50.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 20
[2025-03-10 20:01:50.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:02:04.273] [info]  [Connection(default)] Creating user: 444104144685367307 with audio SSRC: 0 and video SSRCs: 
[2025-03-10 20:02:04.310] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 23
[2025-03-10 20:02:04.325] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:02:04.605] [info]  [RTCConnection(945777896004395009, default)] Received MLS proposals
[2025-03-10 20:02:04.607] [info]  [RTCConnection(945777896004395009, default)] Sending MLS commit welcome message
[2025-03-10 20:02:04.608] [info]  [RTCControlSocket(default)] Sending MLS commit + welcome message
[2025-03-10 20:02:04.626] [info]  [RTCConnection(945777896004395009, default)] Received MLS commit for transition ID 4
[2025-03-10 20:02:04.627] [info]  [RTCConnection(945777896004395009, default)] Sending DAVE protocol ready for transition ID 4
[2025-03-10 20:02:04.697] [info]  [RTCConnection(945777896004395009, default)] Executing DAVE protocol transition: 4
[2025-03-10 20:02:04.698] [info]  [Connection(default)] DAVE protocol state update: {"version":1,"epochAuthenticator":"1v57JUEi0IlT7iMMg9Ssh0KNVXLZ/MSkTME1N7KSx0Y="}
[2025-03-10 20:02:10.412] [info]  [Connection(default)] Creating user: 444104144685367307 with audio SSRC: 582383 and video SSRCs: 
[2025-03-10 20:02:17.379] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:02:17.396] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:02:31.129] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:02:31.148] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:02:45.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:02:45.300] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:02:59.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:02:59.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:03:13.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:03:13.300] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:03:26.287] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:03:26.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:03:40.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:03:40.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:03:54.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:03:54.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:04:08.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:04:08.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:04:21.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:04:21.307] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:04:35.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:04:35.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:04:49.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:04:49.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:05:03.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:05:03.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:05:16.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:05:16.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:05:30.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:05:30.307] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:05:44.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:05:44.305] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:05:58.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:05:58.313] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:06:11.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:06:11.305] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:06:25.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:06:25.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:06:39.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:06:39.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:06:53.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:06:53.773] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:07:06.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:07:06.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:07:20.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:07:20.315] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:07:34.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:07:34.300] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:07:48.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:07:48.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:08:01.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:08:01.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:08:15.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:08:15.307] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:08:29.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:08:29.305] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:08:43.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:08:43.307] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:08:56.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:08:56.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:09:10.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:09:10.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:09:24.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:09:24.301] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:09:38.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:09:38.305] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:09:51.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:09:51.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:10:05.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:10:05.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:10:19.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:10:19.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:10:33.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:10:33.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:10:46.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:10:46.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:11:00.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:11:00.309] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:11:14.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:11:14.308] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:11:28.285] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:11:28.306] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:11:41.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:11:41.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:11:55.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:11:55.314] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:12:09.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:12:09.305] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:12:23.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:12:23.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:12:36.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 27
[2025-03-10 20:12:36.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:12:46.465] [info]  [RTCConnection(945777896004395009, default)] Received MLS proposals
[2025-03-10 20:12:46.466] [info]  [RTCConnection(945777896004395009, default)] Received MLS commit for transition ID 5
[2025-03-10 20:12:46.472] [info]  [RTCConnection(945777896004395009, default)] Sending MLS commit welcome message
[2025-03-10 20:12:46.473] [info]  [RTCControlSocket(default)] Sending MLS commit + welcome message
[2025-03-10 20:12:46.477] [info]  [RTCConnection(945777896004395009, default)] Sending DAVE protocol ready for transition ID 5
[2025-03-10 20:12:46.590] [info]  [RTCConnection(945777896004395009, default)] Executing DAVE protocol transition: 5
[2025-03-10 20:12:46.591] [info]  [Connection(default)] DAVE protocol state update: {"version":1,"epochAuthenticator":"wdtIQmEyNgM1+f3n/gsGPKbf5jlDzO1OJi95YjJO2LI="}
[2025-03-10 20:12:49.879] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:12:49.897] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:13:03.629] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:13:03.649] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:13:17.379] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:13:17.399] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:13:31.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:13:31.313] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:13:45.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:13:45.303] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:13:59.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:13:59.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:14:13.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:14:13.307] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:14:26.286] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:14:26.311] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:14:40.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:14:40.317] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:14:54.284] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:14:54.305] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:15:08.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:15:08.305] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:15:21.288] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:15:21.304] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:15:35.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
[2025-03-10 20:15:35.302] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 20:15:49.283] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 31
